fipscounty,countyname_fips,state,cbsa_code,cbsa_name,ssa_code,state_name,countyname_rate
51155,PULASKI,VA,13980,"Blacksburg-Christiansburg-Radford, VA",49770,VIRGINIA,PULASKI
51750,RADFORD CITY,VA,13980,"Blacksburg-Christiansburg-Radford, VA",49771,VIRGINIA,RADFORD CITY
51157,RAPPAHANNOCK,VA,11694,"Arlington-Alexandria-Reston, VA-WV",49780,VIRGINIA,RAPPAHANNOCK
51159,RICHMOND,VA,,,49790,VIRGINIA,RICHMOND
51760,RICHMOND CITY,VA,40060,"Richmond, VA",49790,VIRGINIA,RICHMOND
51159,RICHMOND,VA,,,49791,VIRGINIA,RICHMOND CITY
51760,RICHMOND CITY,VA,40060,"Richmond, VA",49791,VIRGINIA,RICHMOND CITY
51161,ROANOKE,VA,40220,"Roanoke, VA",49800,VIRGINIA,ROANOKE
51770,ROANOKE CITY,VA,40220,"Roanoke, VA",49800,VIRGINIA,ROANOKE
51161,ROANOKE,VA,40220,"Roanoke, VA",49801,VIRGINIA,ROANOKE CITY
51770,ROANOKE CITY,VA,40220,"Roanoke, VA",49801,VIRGINIA,ROANOKE CITY
51163,ROCKBRIDGE,VA,,,49810,VIRGINIA,ROCKBRIDGE
51165,ROCKINGHAM,VA,25500,"Harrisonburg, VA",49820,VIRGINIA,ROCKINGHAM
51167,RUSSELL,VA,,,49830,VIRGINIA,RUSSELL
51775,SALEM CITY,VA,40220,"Roanoke, VA",49838,VIRGINIA,SALEM CITY
51169,SCOTT,VA,28700,"Kingsport-Bristol, TN-VA",49840,VIRGINIA,SCOTT
51171,SHENANDOAH,VA,,,49850,VIRGINIA,SHENANDOAH
51173,SMYTH,VA,,,49860,VIRGINIA,SMYTH
51175,SOUTHAMPTON,VA,,,49870,VIRGINIA,SOUTHAMPTON
51177,SPOTSYLVANIA,VA,11694,"Arlington-Alexandria-Reston, VA-WV",49880,VIRGINIA,SPOTSYLVANIA
51179,STAFFORD,VA,11694,"Arlington-Alexandria-Reston, VA-WV",49890,VIRGINIA,STAFFORD
51790,STAUNTON CITY,VA,44420,"Staunton-Stuarts Draft, VA",49891,VIRGINIA,STAUNTON CITY
51800,SUFFOLK CITY,VA,47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",49892,VIRGINIA,SUFFOLK CITY
51181,SURRY,VA,47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",49900,VIRGINIA,SURRY
51183,SUSSEX,VA,40060,"Richmond, VA",49910,VIRGINIA,SUSSEX
51185,TAZEWELL,VA,,,49920,VIRGINIA,TAZEWELL
51810,VIRGINIA BEACH CITY,VA,47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",49921,VIRGINIA,VIRGINIA BEACH CITY
51187,WARREN,VA,11694,"Arlington-Alexandria-Reston, VA-WV",49930,VIRGINIA,WARREN
51191,WASHINGTON,VA,28700,"Kingsport-Bristol, TN-VA",49950,VIRGINIA,WASHINGTON
51820,WAYNESBORO CITY,VA,44420,"Staunton-Stuarts Draft, VA",49951,VIRGINIA,WAYNESBORO CITY
51193,WESTMORELAND,VA,,,49960,VIRGINIA,WESTMORELAND
51830,WILLIAMSBURG CITY,VA,47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",49961,VIRGINIA,WILLIAMSBURG CITY
51840,WINCHESTER CITY,VA,49020,"Winchester, VA-WV",49962,VIRGINIA,WINCHESTER CITY
51195,WISE,VA,,,49970,VIRGINIA,WISE
51197,WYTHE,VA,,,49980,VIRGINIA,WYTHE
51199,YORK,VA,47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",49981,VIRGINIA,YORK
,,VI,,,48010,VIRGIN ISLANDS,ST. CROIX
,,VI,,,48020,VIRGIN ISLANDS,ST. JOHN
50001,ADDISON,VT,,,47000,VERMONT,ADDISON
50003,BENNINGTON,VT,,,47010,VERMONT,BENNINGTON
50005,CALEDONIA,VT,,,47020,VERMONT,CALEDONIA
50007,CHITTENDEN,VT,15540,"Burlington-South Burlington, VT",47030,VERMONT,CHITTENDEN
50009,ESSEX,VT,,,47040,VERMONT,ESSEX
50011,FRANKLIN,VT,15540,"Burlington-South Burlington, VT",47050,VERMONT,FRANKLIN
50013,GRAND ISLE,VT,15540,"Burlington-South Burlington, VT",47060,VERMONT,GRAND ISLE
50015,LAMOILLE,VT,,,47070,VERMONT,LAMOILLE
50017,ORANGE,VT,,,47080,VERMONT,ORANGE
50019,ORLEANS,VT,,,47090,VERMONT,ORLEANS
50021,RUTLAND,VT,,,47100,VERMONT,RUTLAND
50023,WASHINGTON,VT,,,47110,VERMONT,WASHINGTON
50025,WINDHAM,VT,,,47120,VERMONT,WINDHAM
50027,WINDSOR,VT,,,47130,VERMONT,WINDSOR
53001,ADAMS,WA,,,50000,WASHINGTON,ADAMS
53003,ASOTIN,WA,30300,"Lewiston, ID-WA",50010,WASHINGTON,ASOTIN
53005,BENTON,WA,28420,"Kennewick-Richland, WA",50020,WASHINGTON,BENTON
53007,CHELAN,WA,48300,"Wenatchee-East Wenatchee, WA",50030,WASHINGTON,CHELAN
53009,CLALLAM,WA,,,50040,WASHINGTON,CLALLAM
53011,CLARK,WA,38900,"Portland-Vancouver-Hillsboro, OR-WA",50050,WASHINGTON,CLARK
53013,COLUMBIA,WA,,,50060,WASHINGTON,COLUMBIA
53015,COWLITZ,WA,31020,"Longview-Kelso, WA",50070,WASHINGTON,COWLITZ
53017,DOUGLAS,WA,48300,"Wenatchee-East Wenatchee, WA",50080,WASHINGTON,DOUGLAS
53019,FERRY,WA,,,50090,WASHINGTON,FERRY
53021,FRANKLIN,WA,28420,"Kennewick-Richland, WA",50100,WASHINGTON,FRANKLIN
53023,GARFIELD,WA,,,50110,WASHINGTON,GARFIELD
53025,GRANT,WA,,,50120,WASHINGTON,GRANT
53027,GRAYS HARBOR,WA,,,50130,WASHINGTON,GRAYS HARBOR
53029,ISLAND,WA,,,50140,WASHINGTON,ISLAND
53031,JEFFERSON,WA,,,50150,WASHINGTON,JEFFERSON
53033,KING,WA,42644,"Seattle-Bellevue-Kent, WA",50160,WASHINGTON,KING
53035,KITSAP,WA,14740,"Bremerton-Silverdale-Port Orchard, WA",50170,WASHINGTON,KITSAP
53037,KITTITAS,WA,,,50180,WASHINGTON,KITTITAS
53039,KLICKITAT,WA,,,50190,WASHINGTON,KLICKITAT
53041,LEWIS,WA,,,50200,WASHINGTON,LEWIS
53043,LINCOLN,WA,,,50210,WASHINGTON,LINCOLN
53045,MASON,WA,,,50220,WASHINGTON,MASON
53047,OKANOGAN,WA,,,50230,WASHINGTON,OKANOGAN
53049,PACIFIC,WA,,,50240,WASHINGTON,PACIFIC
53051,PEND OREILLE,WA,,,50250,WASHINGTON,PEND OREILLE
53053,PIERCE,WA,45104,"Tacoma-Lakewood, WA",50260,WASHINGTON,PIERCE
53055,SAN JUAN,WA,,,50270,WASHINGTON,SAN JUAN
53057,SKAGIT,WA,34580,"Mount Vernon-Anacortes, WA",50280,WASHINGTON,SKAGIT
53059,SKAMANIA,WA,38900,"Portland-Vancouver-Hillsboro, OR-WA",50290,WASHINGTON,SKAMANIA
53061,SNOHOMISH,WA,21794,"Everett, WA",50300,WASHINGTON,SNOHOMISH
53063,SPOKANE,WA,44060,"Spokane-Spokane Valley, WA",50310,WASHINGTON,SPOKANE
53065,STEVENS,WA,44060,"Spokane-Spokane Valley, WA",50320,WASHINGTON,STEVENS
53067,THURSTON,WA,36500,"Olympia-Lacey-Tumwater, WA",50330,WASHINGTON,THURSTON
53069,WAHKIAKUM,WA,,,50340,WASHINGTON,WAHKIAKUM
53071,WALLA WALLA,WA,47460,"Walla Walla, WA",50350,WASHINGTON,WALLA WALLA
53073,WHATCOM,WA,13380,"Bellingham, WA",50360,WASHINGTON,WHATCOM
53075,WHITMAN,WA,,,50370,WASHINGTON,WHITMAN
53077,YAKIMA,WA,49420,"Yakima, WA",50380,WASHINGTON,YAKIMA
55001,ADAMS,WI,,,52000,WISCONSIN,ADAMS
55003,ASHLAND,WI,,,52010,WISCONSIN,ASHLAND
55005,BARRON,WI,,,52020,WISCONSIN,BARRON
55007,BAYFIELD,WI,,,52030,WISCONSIN,BAYFIELD
55009,BROWN,WI,24580,"Green Bay, WI",52040,WISCONSIN,BROWN
55011,BUFFALO,WI,,,52050,WISCONSIN,BUFFALO
55013,BURNETT,WI,,,52060,WISCONSIN,BURNETT
55015,CALUMET,WI,11540,"Appleton, WI",52070,WISCONSIN,CALUMET
55017,CHIPPEWA,WI,20740,"Eau Claire, WI",52080,WISCONSIN,CHIPPEWA
55019,CLARK,WI,,,52090,WISCONSIN,CLARK
55021,COLUMBIA,WI,31540,"Madison, WI",52100,WISCONSIN,COLUMBIA
55023,CRAWFORD,WI,,,52110,WISCONSIN,CRAWFORD
55025,DANE,WI,31540,"Madison, WI",52120,WISCONSIN,DANE
55027,DODGE,WI,,,52130,WISCONSIN,DODGE
55029,DOOR,WI,,,52140,WISCONSIN,DOOR
55031,DOUGLAS,WI,20260,"Duluth, MN-WI",52150,WISCONSIN,DOUGLAS
55033,DUNN,WI,,,52160,WISCONSIN,DUNN
55035,EAU CLAIRE,WI,20740,"Eau Claire, WI",52170,WISCONSIN,EAU CLAIRE
55037,FLORENCE,WI,,,52180,WISCONSIN,FLORENCE
55039,FOND DU LAC,WI,22540,"Fond du Lac, WI",52190,WISCONSIN,FOND DU LAC
55041,FOREST,WI,,,52200,WISCONSIN,FOREST
55043,GRANT,WI,,,52210,WISCONSIN,GRANT
55045,GREEN,WI,31540,"Madison, WI",52220,WISCONSIN,GREEN
55047,GREEN LAKE,WI,,,52230,WISCONSIN,GREEN LAKE
55049,IOWA,WI,31540,"Madison, WI",52240,WISCONSIN,IOWA
55051,IRON,WI,,,52250,WISCONSIN,IRON
55053,JACKSON,WI,,,52260,WISCONSIN,JACKSON
55055,JEFFERSON,WI,,,52270,WISCONSIN,JEFFERSON
55057,JUNEAU,WI,,,52280,WISCONSIN,JUNEAU
55059,KENOSHA,WI,28450,"Kenosha, WI",52290,WISCONSIN,KENOSHA
55061,KEWAUNEE,WI,24580,"Green Bay, WI",52300,WISCONSIN,KEWAUNEE
55063,LA CROSSE,WI,29100,"La Crosse-Onalaska, WI-MN",52310,WISCONSIN,LA CROSSE
55065,LAFAYETTE,WI,,,52320,WISCONSIN,LAFAYETTE
55067,LANGLADE,WI,,,52330,WISCONSIN,LANGLADE
55069,LINCOLN,WI,,,52340,WISCONSIN,LINCOLN
55071,MANITOWOC,WI,,,52350,WISCONSIN,MANITOWOC
55073,MARATHON,WI,48140,"Wausau, WI",52360,WISCONSIN,MARATHON
55075,MARINETTE,WI,,,52370,WISCONSIN,MARINETTE
55077,MARQUETTE,WI,,,52380,WISCONSIN,MARQUETTE
55078,MENOMONEE,WI,,,52381,WISCONSIN,MENOMINEE
55079,MILWAUKEE,WI,33340,"Milwaukee-Waukesha, WI",52390,WISCONSIN,MILWAUKEE
55081,MONROE,WI,,,52400,WISCONSIN,MONROE
55083,OCONTO,WI,24580,"Green Bay, WI",52410,WISCONSIN,OCONTO
55085,ONEIDA,WI,,,52420,WISCONSIN,ONEIDA
55087,OUTAGAMIE,WI,11540,"Appleton, WI",52430,WISCONSIN,OUTAGAMIE
55089,OZAUKEE,WI,33340,"Milwaukee-Waukesha, WI",52440,WISCONSIN,OZAUKEE
55091,PEPIN,WI,,,52450,WISCONSIN,PEPIN
55093,PIERCE,WI,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",52460,WISCONSIN,PIERCE
55095,POLK,WI,,,52470,WISCONSIN,POLK
55097,PORTAGE,WI,,,52480,WISCONSIN,PORTAGE
55099,PRICE,WI,,,52490,WISCONSIN,PRICE
55101,RACINE,WI,39540,"Racine-Mount Pleasant, WI",52500,WISCONSIN,RACINE
55103,RICHLAND,WI,,,52510,WISCONSIN,RICHLAND
55105,ROCK,WI,27500,"Janesville-Beloit, WI",52520,WISCONSIN,ROCK
55107,RUSK,WI,,,52530,WISCONSIN,RUSK
55109,ST. CROIX,WI,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",52540,WISCONSIN,ST. CROIX
55111,SAUK,WI,,,52550,WISCONSIN,SAUK
55113,SAWYER,WI,,,52560,WISCONSIN,SAWYER
55115,SHAWANO,WI,,,52570,WISCONSIN,SHAWANO
55117,SHEBOYGAN,WI,43100,"Sheboygan, WI",52580,WISCONSIN,SHEBOYGAN
55119,TAYLOR,WI,,,52590,WISCONSIN,TAYLOR
55121,TREMPEALEAU,WI,,,52600,WISCONSIN,TREMPEALEAU
55123,VERNON,WI,29100,"La Crosse-Onalaska, WI-MN",52610,WISCONSIN,VERNON
55125,VILAS,WI,,,52620,WISCONSIN,VILAS
55127,WALWORTH,WI,,,52630,WISCONSIN,WALWORTH
55129,WASHBURN,WI,,,52640,WISCONSIN,WASHBURN
55131,WASHINGTON,WI,33340,"Milwaukee-Waukesha, WI",52650,WISCONSIN,WASHINGTON
55133,WAUKESHA,WI,33340,"Milwaukee-Waukesha, WI",52660,WISCONSIN,WAUKESHA
55135,WAUPACA,WI,,,52670,WISCONSIN,WAUPACA
55137,WAUSHARA,WI,,,52680,WISCONSIN,WAUSHARA
55139,WINNEBAGO,WI,36780,"Oshkosh-Neenah, WI",52690,WISCONSIN,WINNEBAGO
55141,WOOD,WI,,,52700,WISCONSIN,WOOD
54001,BARBOUR,WV,,,51000,WEST VIRGINIA,BARBOUR
54003,BERKELEY,WV,25180,"Hagerstown-Martinsburg, MD-WV",51010,WEST VIRGINIA,BERKELEY
54005,BOONE,WV,16620,"Charleston, WV",51020,WEST VIRGINIA,BOONE
54007,BRAXTON,WV,,,51030,WEST VIRGINIA,BRAXTON
54009,BROOKE,WV,48260,"Weirton-Steubenville, WV-OH",51040,WEST VIRGINIA,BROOKE
54011,CABELL,WV,26580,"Huntington-Ashland, WV-KY-OH",51050,WEST VIRGINIA,CABELL
54013,CALHOUN,WV,,,51060,WEST VIRGINIA,CALHOUN
54015,CLAY,WV,16620,"Charleston, WV",51070,WEST VIRGINIA,CLAY
54017,DODDRIDGE,WV,,,51080,WEST VIRGINIA,DODDRIDGE
54019,FAYETTE,WV,13220,"Beckley, WV",51090,WEST VIRGINIA,FAYETTE
54021,GILMER,WV,,,51100,WEST VIRGINIA,GILMER
54023,GRANT,WV,,,51110,WEST VIRGINIA,GRANT
54025,GREENBRIER,WV,,,51120,WEST VIRGINIA,GREENBRIER
54027,HAMPSHIRE,WV,49020,"Winchester, VA-WV",51130,WEST VIRGINIA,HAMPSHIRE
54029,HANCOCK,WV,48260,"Weirton-Steubenville, WV-OH",51140,WEST VIRGINIA,HANCOCK
54031,HARDY,WV,,,51150,WEST VIRGINIA,HARDY
54033,HARRISON,WV,,,51160,WEST VIRGINIA,HARRISON
54035,JACKSON,WV,,,51170,WEST VIRGINIA,JACKSON
54037,JEFFERSON,WV,11694,"Arlington-Alexandria-Reston, VA-WV",51180,WEST VIRGINIA,JEFFERSON
54039,KANAWHA,WV,16620,"Charleston, WV",51190,WEST VIRGINIA,KANAWHA
54041,LEWIS,WV,,,51200,WEST VIRGINIA,LEWIS
54043,LINCOLN,WV,,,51210,WEST VIRGINIA,LINCOLN
54045,LOGAN,WV,,,51220,WEST VIRGINIA,LOGAN
54047,MC DOWELL,WV,,,51230,WEST VIRGINIA,MCDOWELL
54049,MARION,WV,,,51240,WEST VIRGINIA,MARION
54051,MARSHALL,WV,48540,"Wheeling, WV-OH",51250,WEST VIRGINIA,MARSHALL
54053,MASON,WV,,,51260,WEST VIRGINIA,MASON
54055,MERCER,WV,,,51270,WEST VIRGINIA,MERCER
54057,MINERAL,WV,,,51280,WEST VIRGINIA,MINERAL
54059,MINGO,WV,,,51290,WEST VIRGINIA,MINGO
54061,MONONGALIA,WV,34060,"Morgantown, WV",51300,WEST VIRGINIA,MONONGALIA
54063,MONROE,WV,,,51310,WEST VIRGINIA,MONROE
54065,MORGAN,WV,25180,"Hagerstown-Martinsburg, MD-WV",51320,WEST VIRGINIA,MORGAN
54067,NICHOLAS,WV,,,51330,WEST VIRGINIA,NICHOLAS
54069,OHIO,WV,48540,"Wheeling, WV-OH",51340,WEST VIRGINIA,OHIO
54071,PENDLETON,WV,,,51350,WEST VIRGINIA,PENDLETON
54073,PLEASANTS,WV,,,51360,WEST VIRGINIA,PLEASANTS
54075,POCAHONTAS,WV,,,51370,WEST VIRGINIA,POCAHONTAS
54077,PRESTON,WV,34060,"Morgantown, WV",51380,WEST VIRGINIA,PRESTON
54079,PUTNAM,WV,26580,"Huntington-Ashland, WV-KY-OH",51390,WEST VIRGINIA,PUTNAM
54081,RALEIGH,WV,13220,"Beckley, WV",51400,WEST VIRGINIA,RALEIGH
54083,RANDOLPH,WV,,,51410,WEST VIRGINIA,RANDOLPH
54085,RITCHIE,WV,,,51420,WEST VIRGINIA,RITCHIE
54087,ROANE,WV,,,51430,WEST VIRGINIA,ROANE
54089,SUMMERS,WV,,,51440,WEST VIRGINIA,SUMMERS
54091,TAYLOR,WV,,,51450,WEST VIRGINIA,TAYLOR
54093,TUCKER,WV,,,51460,WEST VIRGINIA,TUCKER
54095,TYLER,WV,,,51470,WEST VIRGINIA,TYLER
54097,UPSHUR,WV,,,51480,WEST VIRGINIA,UPSHUR
54099,WAYNE,WV,26580,"Huntington-Ashland, WV-KY-OH",51490,WEST VIRGINIA,WAYNE
54101,WEBSTER,WV,,,51500,WEST VIRGINIA,WEBSTER
54103,WETZEL,WV,,,51510,WEST VIRGINIA,WETZEL
54105,WIRT,WV,37620,"Parkersburg-Vienna, WV",51520,WEST VIRGINIA,WIRT
54107,WOOD,WV,37620,"Parkersburg-Vienna, WV",51530,WEST VIRGINIA,WOOD
54109,WYOMING,WV,,,51540,WEST VIRGINIA,WYOMING
56001,ALBANY,WY,,,53000,WYOMING,ALBANY
56003,BIG HORN,WY,,,53010,WYOMING,BIG HORN
56005,CAMPBELL,WY,,,53020,WYOMING,CAMPBELL
56007,CARBON,WY,,,53030,WYOMING,CARBON
56009,CONVERSE,WY,,,53040,WYOMING,CONVERSE
56011,CROOK,WY,,,53050,WYOMING,CROOK
56013,FREMONT,WY,,,53060,WYOMING,FREMONT
56015,GOSHEN,WY,,,53070,WYOMING,GOSHEN
56017,HOT SPRINGS,WY,,,53080,WYOMING,HOT SPRINGS
56019,JOHNSON,WY,,,53090,WYOMING,JOHNSON
56021,LARAMIE,WY,16940,"Cheyenne, WY",53100,WYOMING,LARAMIE
56023,LINCOLN,WY,,,53110,WYOMING,LINCOLN
56025,NATRONA,WY,16220,"Casper, WY",53120,WYOMING,NATRONA
56027,NIOBRARA,WY,,,53130,WYOMING,NIOBRARA
56029,PARK,WY,,,53140,WYOMING,PARK
56031,PLATTE,WY,,,53150,WYOMING,PLATTE
56033,SHERIDAN,WY,,,53160,WYOMING,SHERIDAN
56035,SUBLETTE,WY,,,53170,WYOMING,SUBLETTE
56037,SWEETWATER,WY,,,53180,WYOMING,SWEETWATER
56039,TETON,WY,,,53190,WYOMING,TETON
56041,UINTA,WY,,,53200,WYOMING,UINTA
56043,WASHAKIE,WY,,,53210,WYOMING,WASHAKIE
56045,WESTON,WY,,,53220,WYOMING,WESTON
,,,,,63050,NORTHERN MARIANA ISLANDS,NORTHERN MARIANA ISLAND
,,,,,64XXX,AMERICAN SAMOA,AMERICAN SAMOA
,,,,,65010,GUAM,AGANA
,,,,,65020,GUAM,AGANA HEIGHTS
,,,,,65030,GUAM,AGAT
,,,,,65040,GUAM,ASAN
,,,,,65050,GUAM,BARRIGADA
,,,,,65060,GUAM,CHALAN PAGO
,,,,,65070,GUAM,DEDEDO
,,,,,65080,GUAM,INARAJAN
,,,,,65090,GUAM,MAITE
,,,,,65100,GUAM,MANGILAO
,,,,,65110,GUAM,MERIZO
,,,,,65120,GUAM,MONGMONG
,,,,,65130,GUAM,ORDOT
,,,,,65140,GUAM,PITI
,,,,,65150,GUAM,SANTA RITA
,,,,,65160,GUAM,SINAJANA
,,,,,65170,GUAM,TALOFOFO
,,,,,65180,GUAM,TAMUNING
,,,,,65190,GUAM,TOTO
,,,,,65200,GUAM,UMATAC
,,,,,65210,GUAM,YIGO
,,,,,65220,GUAM,YONA
